uniqueID,sentenceType,isOrig,maxPm1,maxPm2,numWordsM1,numWordsM2
1,pun,0,9.45306509118e+113,2.35775192672e+114,4,4
2,pun,0,8.52122841575e+117,1.45100960112e+114,4,4
3,pun,0,1.73848459539e+206,1.6212246629e+207,7,7
4,pun,0,9.2356179627e+176,7.1277920141e+181,6,6
5,pun,0,1.42837476799e+151,8.13914328718e+148,5,5
6,pun,0,2.26633275966e+185,1.06569099591e+182,6,6
7,pun,0,1.3537958812e+122,6.47479404612e+121,4,4
8,pun,0,2.70533761933e+124,1.62400112948e+116,4,4
9,pun,0,6.39606226839e+177,1.41927364544e+176,6,6
10,pun,0,1.41177237432e+180,1.32658779456e+176,6,6
11,pun,0,8.6503938863e+153,1.09928936251e+145,5,5
12,pun,0,4.68446395105e+178,1.48250031267e+180,6,6
13,pun,0,4.16533428722e+202,1.16579208822e+202,7,7
14,pun,0,1.55182709746e+113,3.37076964782e+114,4,4
15,pun,0,7.65491600908e+178,5.10635065316e+174,6,6
16,pun,0,2.55260779821e+180,1.52599560888e+179,6,6
17,pun,0,8.42765862216e+243,3.63034859477e+244,8,8
18,pun,0,4.55783405324e+120,1.5486463261e+118,4,4
19,pun,0,1.78572971612e+216,3.83014446215e+215,7,7
20,pun,0,1.03046733637e+274,5.98583103261e+269,9,9
21,pun,0,4.96574646112e+90,8.96770381807e+86,3,3
22,pun,0,2.2075583393e+126,1.65128221961e+119,4,4
23,pun,0,1.9045495135e+212,1.07401309905e+212,7,7
24,pun,0,9.46189577494e+86,2.01084004467e+85,3,3
25,pun,0,4.99169414474e+214,6.3622264856e+213,7,7
26,pun,0,6.63089015254e+118,9.99238705897e+117,4,4
27,pun,0,4.69752909399e+238,5.61510032704e+233,8,8
28,pun,0,1.34125690307e+153,7.80998482015e+150,5,5
29,pun,0,1.14505291609e+176,4.47403833052e+170,6,6
30,pun,0,3.9863634046e+154,5.97168442837e+155,5,5
31,pun,0,3.28531402261e+238,1.67668169579e+232,8,8
32,pun,0,3.10901418124e+184,9.83346434992e+177,6,6
33,pun,0,1.91852350842e+174,7.56701513767e+174,6,6
34,pun,0,1.09683347429e+183,8.37859802107e+185,6,6
35,pun,0,4.30770895996e+180,3.31862825974e+181,6,6
36,pun,0,1.24703051002e+61,4.04543213162e+59,2,2
37,pun,0,6.73671685084e+151,8.19206052682e+146,5,5
38,pun,0,7.27428385385e+263,6.76148269977e+264,9,9
39,pun,0,2.22098592273e+185,1.21638586719e+186,6,6
40,pun,0,1.83046840785e+205,2.01951022388e+204,7,7
41,pun,0,2.54695150935e+147,4.39136749076e+144,5,5
42,pun,0,3.10049257401e+125,2.27474849495e+120,4,4
43,pun,0,1.31271470345e+260,3.86578024327e+259,9,9
44,pun,0,3.33209185145e+94,4.99551261511e+93,3,3
45,pun,0,1.08736870304e+193,7.10538137932e+187,6,6
46,pun,0,1.35162411987e+157,2.34736401962e+152,5,5
47,pun,0,1.4754703849e+217,2.4020365098e+211,7,7
48,pun,0,1.09418397227e+89,3.39041760144e+87,3,3
49,pun,0,4.92078463575e+127,1.09849719527e+128,4,4
50,pun,0,1.08700583734e+189,2.72116247329e+186,6,6
51,pun,0,1.36655534307e+213,1.4942631929e+210,7,7
52,pun,0,4.91473483616e+145,6.93684963499e+145,5,5
53,pun,0,1.50521911526e+122,4.80281776255e+119,4,4
54,pun,0,5.96821384813e+150,5.74985218986e+149,5,5
55,pun,0,2.06684489698e+85,7.0669517187e+91,3,3
56,pun,0,1.64279252801e+190,1.19032684734e+189,6,6
57,pun,0,3.85842393088e+219,5.65840866017e+215,7,7
58,pun,0,4.76123900151e+125,2.40274467981e+126,4,4
59,pun,0,1.20396481577e+147,3.38295713938e+142,5,5
60,pun,0,1.0829032859e+127,5.72787769645e+123,4,4
61,pun,0,1.39330569962e+123,3.43852160858e+122,4,4
62,pun,0,1.03247871637e+152,3.39767364655e+151,5,5
63,pun,0,1.78829664466e+185,8.87604159763e+179,6,6
64,pun,0,1.01743709056e+122,2.35927776702e+122,4,4
65,pun,0,1.08227322072e+291,1.70535458296e+288,9,9
66,depunned,0,3.03116921753e+113,1.09893065581e+114,4,4
67,depunned,0,1.62315342939e+118,8.72433870921e+114,4,4
68,depunned,0,1.44166368988e+206,8.02385841035e+208,7,7
69,depunned,0,2.27146014718e+176,2.53320671557e+182,6,6
70,depunned,0,2.57471346019e+149,1.28645446996e+148,5,5
71,depunned,0,8.71802616117e+189,1.7405476245e+176,6,6
72,depunned,0,1.72151727289e+116,4.72890803392e+115,4,4
73,depunned,0,5.91983356021e+130,4.85330024936e+121,4,4
74,depunned,0,3.08049877797e+179,1.4509080398e+178,6,6
75,depunned,0,2.35924833763e+183,9.99171972747e+179,6,6
76,depunned,0,3.94260452163e+151,6.70402347669e+143,5,5
77,depunned,0,3.88935500341e+178,1.00072736618e+181,6,6
78,depunned,0,3.89923097672e+176,9.98355331795e+176,6,6
79,depunned,0,5.70374133709e+111,7.42326028812e+113,4,4
80,depunned,0,1.56899452739e+175,2.28039742266e+172,6,6
81,depunned,0,3.70040242635e+183,2.02330372604e+182,6,6
82,depunned,0,8.42765862216e+243,3.63034859477e+244,8,8
83,depunned,0,3.93403848274e+117,6.551657303e+115,4,4
84,depunned,0,3.21957907833e+215,4.18072026051e+215,7,7
85,depunned,0,7.18605357161e+278,5.1430274475e+275,9,9
86,depunned,0,1.75829224219e+90,2.16353168303e+87,3,3
87,depunned,0,3.14303102407e+126,5.00662498107e+119,4,4
88,depunned,0,3.53331919514e+212,7.73700437342e+212,7,7
89,depunned,0,3.87074078246e+84,2.19669780891e+84,3,3
90,depunned,0,1.19698926412e+145,1.01165612318e+146,5,5
91,depunned,0,4.92266186636e+117,5.27288874541e+117,4,4
92,depunned,0,1.31761722718e+238,7.2605822648e+233,8,8
93,depunned,0,3.28110914723e+152,4.43212507702e+150,5,5
94,depunned,0,2.51492585381e+174,3.40794738132e+169,6,6
95,depunned,0,9.54323339682e+150,1.69112026676e+153,5,5
96,depunned,0,5.62673266599e+235,2.24310745906e+230,8,8
97,depunned,0,2.71519407828e+183,4.83185253838e+178,6,6
98,depunned,0,3.5833647312e+173,5.82774330417e+174,6,6
99,depunned,0,1.84534989799e+182,1.55723676986e+186,6,6
100,depunned,0,4.72044096308e+178,6.42951199544e+179,6,6
101,depunned,0,1.09703102256e+59,2.84245301986e+54,2,2
102,depunned,0,1.68187491722e+147,2.47314735171e+143,5,5
103,depunned,0,1.57939676248e+263,1.75621949457e+258,9,9
104,depunned,0,2.46375449633e+184,9.2594951529e+185,6,6
105,depunned,0,4.802889395e+209,7.27223082526e+209,7,7
106,nonpun,0,2.47742034685e+175,4.03824615308e+167,6,6
107,nonpun,0,1.19235387807e+215,6.21393972413e+205,7,7
108,nonpun,0,8.71879356516e+243,7.14026571208e+239,8,8
109,nonpun,0,4.93511923254e+116,1.53766778673e+113,4,4
110,nonpun,0,2.46976970251e+116,7.46578753982e+111,4,4
111,nonpun,0,4.56871369299e+178,1.15262207577e+170,6,6
112,nonpun,0,1.18309294105e+191,6.53137864225e+180,6,6
113,nonpun,0,1.990858262e+155,2.26975821067e+145,5,5
114,nonpun,0,2.75004081902e+155,2.33315231344e+148,5,5
115,nonpun,0,1.18062530431e+186,4.31385376127e+179,6,6
116,nonpun,0,4.79888390802e+161,1.79667637341e+147,5,5
117,nonpun,0,2.70799838965e+120,2.899226102e+114,4,4
118,nonpun,0,9.20956194778e+114,3.70533035871e+111,4,4
119,nonpun,0,1.22319438777e+145,1.97406062196e+138,5,5
120,nonpun,0,2.02276785115e+125,1.70464564657e+116,4,4
121,nonpun,0,4.87566988199e+97,1.25135345239e+91,3,3
122,nonpun,0,5.82773266867e+125,3.26548916562e+121,4,4
123,nonpun,0,7.42376494573e+119,5.75191648876e+109,4,4
124,nonpun,0,3.21846054084e+96,1.06192349813e+84,3,3
125,nonpun,0,1.45619199866e+153,2.82945566513e+142,5,5
126,nonpun,0,4.47559695398e+178,1.24322709601e+170,6,6
127,nonpun,0,6.14173737748e+162,1.15126833715e+150,5,5
128,nonpun,0,4.77375205362e+122,8.79305056135e+114,4,4
129,nonpun,0,3.15567188827e+216,2.61680508262e+210,7,7
130,nonpun,0,5.95217639138e+160,3.00098277524e+157,5,5
131,nonpun,0,1.85400503897e+159,8.17280143323e+148,5,5
132,nonpun,0,1.37047531336e+154,3.27373651581e+142,5,5
133,nonpun,0,1.50132884718e+151,7.2898295966e+138,5,5
134,nonpun,0,8.29119529544e+182,2.6798153757e+176,6,6
135,nonpun,0,2.41685933546e+183,1.78807827998e+176,6,6
136,nonpun,0,1.00013047937e+175,1.90598720103e+166,6,6
137,nonpun,0,8.70656326986e+158,1.66065590819e+147,5,5
138,nonpun,0,7.52532728027e+215,1.3365142086e+213,7,7
139,nonpun,0,8.63854989157e+189,2.26892312143e+186,6,6
140,nonpun,0,9.63300956936e+89,2.63212810416e+85,3,3
141,nonpun,0,1.89879312118e+156,1.67991861411e+146,5,5
142,nonpun,0,3.4577260635e+65,8.4836660582e+57,2,2
143,nonpun,0,1.04339855184e+180,1.00240900891e+181,6,6
144,nonpun,0,4.74883246722e+219,6.3031491767e+209,7,7
145,nonpun,0,1.74225945148e+124,8.03131485724e+112,4,4
146,nonpun,0,1.23151906756e+121,1.58735847388e+115,4,4
147,nonpun,0,3.11767841699e+95,3.22469051449e+90,3,3
148,nonpun,0,9.35356873879e+118,3.60821105639e+110,4,4
149,nonpun,0,4.80933976445e+62,8.31372693719e+56,2,2
150,nonpun,0,7.23254184014e+121,3.95392328947e+115,4,4
151,nonpun,0,4.36285647445e+59,7.07146307364e+50,2,2
152,nonpun,0,8.13600997507e+94,3.98161042558e+84,3,3
153,nonpun,0,3.66154705216e+59,2.14414642602e+56,2,2
154,nonpun,0,1.14902833542e+185,1.00589300755e+176,6,6
155,nonpun,0,2.66951710183e+84,1.32560792598e+82,3,3
156,nonpun,0,2.71260476584e+152,6.86770190016e+150,5,5
157,nonpun,0,1.10866106177e+63,1.03762048508e+58,2,2
158,nonpun,0,7.07951566149e+91,3.46049067852e+84,3,3
159,nonpun,0,1.88943135126e+96,1.03445921824e+89,3,3
160,nonpun,0,4.43411009649e+89,1.42098178198e+85,3,3
161,nonpun,0,2.57865748272e+65,6.7296873927e+61,2,2
162,nonpun,0,6.75006143109e+126,6.58370343674e+118,4,4
163,nonpun,0,3.52389798173e+91,1.63666377532e+88,3,3
164,nonpun,0,8.48159367534e+121,1.64141558469e+116,4,4
165,nonpun,0,2.1878214502e+92,8.07922674888e+83,3,3
166,nonpun,0,1.31874654544e+90,1.44461392806e+83,3,3
167,nonpun,0,4.91841055488e+90,1.93797005549e+88,3,3
168,nonpun,0,9.21710790186e+91,8.45487031349e+86,3,3
169,nonpun,0,1.19301558172e+124,6.93891263973e+115,4,4
170,nonpun,0,1.86176969845e+93,1.82559990325e+82,3,3
171,nonpun,0,2.0570874474e+191,2.82990095957e+180,6,6
172,nonpun,0,3.36861562786e+129,6.54142444353e+116,4,4
173,nonpun,0,5.75524139781e+127,1.14206011624e+116,4,4
174,nonpun,0,8.81959527502e+158,6.3831144774e+143,5,5
175,nonpun,0,8.69583621929e+186,6.66801140081e+169,6,6
176,nonpun,0,2.09249685351e+126,3.29310138735e+119,4,4
177,nonpun,0,7.88956826276e+130,3.1628129864e+114,4,4
178,nonpun,0,3.7937456012e+58,7.51720477559e+55,2,2
179,nonpun,0,5.57725415171e+149,1.63188267629e+138,5,5
180,nonpun,0,1.366103576e+92,1.60418688604e+86,3,3
181,nonpun,0,2.48902442789e+179,1.18595126127e+173,6,6
182,nonpun,0,4.63637033081e+130,1.7719207929e+119,4,4
183,nonpun,0,5.03112919289e+95,2.62155858661e+81,3,3
184,nonpun,0,4.31312830463e+126,1.1629201842e+110,4,4
185,nonpun,0,2.27970339703e+159,2.51858614104e+146,5,5
186,nonpun,0,7.53949307831e+127,8.3133602555e+114,4,4
187,nonpun,0,8.26735569721e+99,1.15585979752e+84,3,3
188,nonpun,0,2.49142880045e+153,2.78841501871e+141,5,5
189,nonpun,0,3.39061257101e+121,1.08926078494e+115,4,4
190,nonpun,0,3.78281017428e+132,2.78306641212e+123,4,4
191,nonpun,0,7.38291159796e+94,6.01521556411e+83,3,3
192,nonpun,0,9.45190587644e+153,1.12133609961e+149,5,5
193,nonpun,0,1.93005095599e+95,1.12044365477e+88,3,3
194,nonpun,0,6.64381186581e+127,7.10545771966e+117,4,4
195,nonpun,0,4.46734121293e+162,2.28067317719e+151,5,5
196,nonpun,0,8.25852780024e+95,1.46381112221e+84,3,3
197,nonpun,0,6.34678980093e+149,1.89236971413e+143,5,5
198,nonpun,0,4.87339604817e+156,5.95584699212e+145,5,5
199,nonpun,0,2.7096090129e+96,2.18437775431e+83,3,3
200,nonpun,0,5.85937488114e+92,3.5572412245e+84,3,3
201,nonpun,0,3.2476895342e+184,1.49962223277e+175,6,6
202,nonpun,0,1.47275586238e+128,4.18149406445e+115,4,4
203,nonpun,0,1.41182479595e+99,9.3942142837e+84,3,3
204,nonpun,0,1.1125218918e+194,5.74705885624e+179,6,6
205,nonpun,0,2.22822419023e+187,2.66053465387e+174,6,6
206,nonpun,0,6.27598395836e+156,6.74147766254e+148,5,5
207,nonpun,0,1.91403360367e+160,4.84983571649e+148,5,5
208,nonpun,0,3.33505260105e+125,4.10035898203e+107,4,4
209,nonpun,0,6.46614881446e+123,2.71169665974e+112,4,4
210,nonpun,0,3.10699070005e+183,2.71743990094e+172,6,6
211,nonpun,0,4.22755852305e+63,3.26627647444e+49,2,2
212,nonpun,0,1.4336103107e+198,1.80550142994e+182,6,6
213,nonpun,0,1.72355696594e+121,8.23941680739e+108,4,4
214,nonpun,0,1.07951698894e+100,4.05456989934e+88,3,3
215,nonpun,0,3.17820090873e+129,8.00264486841e+118,4,4
216,nonpun,0,8.5973349208e+187,3.96554295883e+179,6,6
217,nonpun,0,1.36573163705e+95,5.79776355744e+87,3,3
218,nonpun,0,1.4602910431e+66,6.29672773241e+52,2,2
219,nonpun,0,5.10012664638e+99,3.91713937713e+85,3,3
220,nonpun,0,9.56358651545e+96,3.52459226666e+83,3,3
221,nonpun,0,5.18737649826e+188,1.0663380322e+174,6,6
222,nonpun,0,3.10761785913e+128,2.58641414041e+120,4,4
223,nonpun,0,2.83203827219e+160,1.38950243972e+148,5,5
224,nonpun,0,4.75430220899e+188,6.86372230412e+173,6,6
225,nonpun,0,2.00116742829e+126,3.98127012954e+105,4,4
226,nonpun,0,4.82542429926e+160,1.40553282467e+150,5,5
227,nonpun,0,9.41417578986e+128,1.55363193693e+119,4,4
228,nonpun,0,1.90142577888e+64,9.77840568284e+51,2,2
229,nonpun,0,2.77317701756e+94,4.31519009396e+85,3,3
230,nonpun,0,9.49287943277e+165,1.34564926775e+153,5,5
231,nonpun,0,1.89439386682e+159,1.08555259839e+148,5,5
232,nonpun,0,5.1902968986e+218,9.09501141476e+204,7,7
233,nonpun,0,2.12980509989e+93,1.6362335335e+81,3,3
234,nonpun,0,1.45959420436e+124,6.49584004419e+111,4,4
235,nonpun,0,2.05643721506e+159,9.42695465243e+150,5,5
