uniqueID,sentenceType,isOrig,maxPm1,maxPm2,numWordsM1,numWordsM2,numWords
1,pun,0,1.14568036436e+117,2.35775192672e+114,4,4,4
2,pun,0,1.03274482741e+121,1.45100960112e+114,4,4,4
3,pun,0,2.10698608913e+209,1.6212246629e+207,7,7,7
4,pun,0,1.11932648834e+180,7.1277920141e+181,6,6,6
5,pun,0,1.73114318884e+154,8.13914328718e+148,5,5,5
6,pun,0,2.74672068455e+188,1.06569099591e+182,6,6,6
7,pun,0,1.6407560336e+125,6.47479404612e+121,4,4,4
8,pun,0,3.27878012001e+127,1.62400112948e+116,4,4,4
9,pun,0,7.75181687569e+180,1.41927364544e+176,6,6,6
10,pun,0,1.71102163435e+183,1.32658779456e+176,6,6,6
11,pun,0,1.04839925716e+157,1.09928936251e+145,5,5,5
12,pun,0,5.67741607032e+181,1.48250031267e+180,6,6,6
13,pun,0,5.04824801036e+205,1.16579208822e+202,7,7,7
14,pun,0,1.88076334743e+116,3.37076964782e+114,4,4,4
15,pun,0,9.27750616102e+181,5.10635065316e+174,6,6,6
16,pun,0,3.09367660552e+183,1.52599560888e+179,6,6,6
17,pun,0,1.02140447651e+247,3.63034859477e+244,8,8,8
18,pun,0,5.52394480353e+123,1.5486463261e+118,4,4,4
19,pun,0,2.16424561988e+219,3.83014446215e+215,7,7,7
20,pun,0,1.24889248302e+277,5.98583103261e+269,9,9,9
21,pun,0,6.01832121115e+93,8.96770381807e+86,3,3,3
22,pun,0,2.67548802226e+129,1.65128221961e+119,4,4,4
23,pun,0,2.3082513021e+215,1.07401309905e+212,7,7,7
24,pun,0,1.14675061415e+90,2.01084004467e+85,3,3,3
25,pun,0,6.04976894936e+217,6.3622264856e+213,7,7,7
26,pun,0,8.03642053946e+121,9.99238705897e+117,4,4,4
27,pun,0,5.69325059339e+241,5.61510032704e+233,8,8,8
28,pun,0,1.62555920496e+156,7.80998482015e+150,5,5,5
29,pun,0,1.38776643286e+179,4.47403833052e+170,6,6,6
30,pun,0,4.83134119334e+157,5.97168442837e+155,5,5,5
31,pun,0,3.98169242478e+241,1.67668169579e+232,8,8,8
32,pun,0,3.76802282179e+187,9.83346434992e+177,6,6,6
33,pun,0,2.32518732384e+177,7.56701513767e+174,6,6,6
34,pun,0,1.32932605704e+186,8.37859802107e+185,6,6,6
35,pun,0,5.22080142597e+183,3.31862825974e+181,6,6,6
36,pun,0,1.51135991904e+64,4.04543213162e+59,2,2,2
37,pun,0,8.1646790134e+154,8.19206052682e+146,5,5,5
38,pun,0,8.81619252138e+266,6.76148269977e+264,9,9,9
39,pun,0,2.69176181126e+188,1.21638586719e+186,6,6,6
40,pun,0,2.21846744122e+208,2.01951022388e+204,7,7,7
41,pun,0,3.08682136966e+150,4.39136749076e+144,5,5,5
42,pun,0,3.75769491441e+128,2.27474849495e+120,4,4,4
43,pun,0,1.59096699878e+263,3.86578024327e+259,9,9,9
44,pun,0,4.03838561314e+97,4.99551261511e+93,3,3,3
45,pun,0,1.31785506591e+196,7.10538137932e+187,6,6,6
46,pun,0,1.63812393037e+160,2.34736401962e+152,5,5,5
47,pun,0,1.78822152588e+220,2.4020365098e+211,7,7,7
48,pun,0,1.32611494783e+92,3.39041760144e+87,3,3,3
49,pun,0,5.9638289592e+130,1.09849719527e+128,4,4,4
50,pun,0,1.31741528464e+192,2.72116247329e+186,6,6,6
51,pun,0,1.65622008128e+216,1.4942631929e+210,7,7,7
52,pun,0,5.95649680128e+148,6.93684963499e+145,5,5,5
53,pun,0,1.82427600759e+125,4.80281776255e+119,4,4,4
54,pun,0,7.23327867746e+153,5.74985218986e+149,5,5,5
55,pun,0,2.50494796322e+88,7.0669517187e+91,3,3,3
56,pun,0,1.99101045417e+193,1.19032684734e+189,6,6,6
57,pun,0,4.67628276366e+222,5.65840866017e+215,7,7,7
58,pun,0,5.77046490362e+128,2.40274467981e+126,4,4,4
59,pun,0,1.45916571556e+150,3.38295713938e+142,5,5,5
60,pun,0,1.31244312737e+130,5.72787769645e+123,4,4,4
61,pun,0,1.68864063264e+126,3.43852160858e+122,4,4,4
62,pun,0,1.25133020935e+155,3.39767364655e+151,5,5,5
63,pun,0,2.16735665275e+188,8.87604159763e+179,6,6,6
64,pun,0,1.23310025412e+125,2.35927776702e+122,4,4,4
65,pun,0,1.31167950912e+294,1.70535458296e+288,9,9,9
66,depunned,0,3.67367728886e+116,1.09893065581e+114,4,4,4
67,depunned,0,1.96720851327e+121,8.72433870921e+114,4,4,4
68,depunned,0,1.74724892463e+209,8.02385841035e+208,7,7,7
69,depunned,0,2.7529349094e+179,2.53320671557e+182,6,6,6
70,depunned,0,3.12046794e+152,1.28645446996e+148,5,5,5
71,depunned,0,1.05659606619e+193,1.7405476245e+176,6,6,6
72,depunned,0,2.08642225292e+119,4.72890803392e+115,4,4,4
73,depunned,0,7.17464336146e+133,4.85330024936e+121,4,4,4
74,depunned,0,3.73346309191e+182,1.4509080398e+178,6,6,6
75,depunned,0,2.85933130576e+186,9.99171972747e+179,6,6,6
76,depunned,0,4.77830686796e+154,6.70402347669e+143,5,5,5
77,depunned,0,4.71377020514e+181,1.00072736618e+181,6,6,6
78,depunned,0,4.72573955963e+179,9.98355331795e+176,6,6,6
79,depunned,0,6.91274670198e+114,7.42326028812e+113,4,4,4
80,depunned,0,1.90156970725e+178,2.28039742266e+172,6,6,6
81,depunned,0,4.48476590311e+186,2.02330372604e+182,6,6,6
82,depunned,0,1.02140447651e+247,3.63034859477e+244,8,8,8
83,depunned,0,4.76792511087e+120,6.551657303e+115,4,4,4
84,depunned,0,3.90202383666e+218,4.18072026051e+215,7,7,7
85,depunned,0,8.70926032433e+281,5.1430274475e+275,9,9,9
86,depunned,0,2.13099230487e+93,2.16353168303e+87,3,3,3
87,depunned,0,3.80925011528e+129,5.00662498107e+119,4,4,4
88,depunned,0,4.28226652819e+215,7.73700437342e+212,7,7,7
89,depunned,0,4.69121038224e+87,2.19669780891e+84,3,3,3
90,depunned,0,1.45071157663e+148,1.01165612318e+146,5,5,5
91,depunned,0,5.96610410088e+120,5.27288874541e+117,4,4,4
92,depunned,0,1.59690869613e+241,7.2605822648e+233,8,8,8
93,depunned,0,3.97659625426e+155,4.43212507702e+150,5,5,5
94,depunned,0,3.0480073296e+177,3.40794738132e+169,6,6,6
95,depunned,0,1.15660846611e+154,1.69112026676e+153,5,5,5
96,depunned,0,6.81941472815e+238,2.24310745906e+230,8,8,8
97,depunned,0,3.29072582373e+186,4.83185253838e+178,6,6,6
98,depunned,0,4.34292007012e+176,5.82774330417e+174,6,6,6
99,depunned,0,2.23650331729e+185,1.55723676986e+186,6,6,6
100,depunned,0,5.72101902434e+181,6.42951199544e+179,6,6,6
101,depunned,0,1.32956547904e+62,2.84245301986e+54,2,2,2
102,depunned,0,2.03837702308e+150,2.47314735171e+143,5,5,5
103,depunned,0,1.91417687369e+266,1.75621949457e+258,9,9,9
104,depunned,0,2.98598932919e+187,9.2594951529e+185,6,6,6
105,depunned,0,5.82094380917e+212,7.27223082526e+209,7,7,7
106,nonpun,0,3.00255189006e+178,4.03824615308e+167,6,6,6
107,nonpun,0,1.44509364136e+218,6.21393972413e+205,7,7,7
108,nonpun,0,1.05668907303e+247,7.14026571208e+239,8,8,8
109,nonpun,0,5.98120201854e+119,1.53766778673e+113,4,4,4
110,nonpun,0,2.99327956102e+119,7.46578753982e+111,4,4,4
111,nonpun,0,5.53713056869e+181,1.15262207577e+170,6,6,6
112,nonpun,0,1.43386969062e+194,6.53137864225e+180,6,6,6
113,nonpun,0,2.41285466353e+158,2.26975821067e+145,5,5,5
114,nonpun,0,3.33295892616e+158,2.33315231344e+148,5,5,5
115,nonpun,0,1.43087899613e+189,4.31385376127e+179,6,6,6
116,nonpun,0,5.81608929084e+164,1.79667637341e+147,5,5,5
117,nonpun,0,3.28200488604e+123,2.899226102e+114,4,4,4
118,nonpun,0,1.11616858512e+118,3.70533035871e+111,4,4,4
119,nonpun,0,1.48247132368e+148,1.97406062196e+138,5,5,5
120,nonpun,0,2.45152803493e+128,1.70464564657e+116,4,4,4
121,nonpun,0,5.90915136306e+100,1.25135345239e+91,3,3,3
122,nonpun,0,7.06302011338e+128,3.26548916562e+121,4,4,4
123,nonpun,0,8.99735868299e+122,5.75191648876e+109,4,4,4
124,nonpun,0,3.90066820605e+99,1.06192349813e+84,3,3,3
125,nonpun,0,1.76485675651e+156,2.82945566513e+142,5,5,5
126,nonpun,0,5.42427614693e+181,1.24322709601e+170,6,6,6
127,nonpun,0,7.44358348168e+165,1.15126833715e+150,5,5,5
128,nonpun,0,5.78563031078e+125,8.79305056135e+114,4,4,4
129,nonpun,0,3.82457042648e+219,2.61680508262e+210,7,7,7
130,nonpun,0,7.21384180792e+163,3.00098277524e+157,5,5,5
131,nonpun,0,2.24699306317e+162,8.17280143323e+148,5,5,5
132,nonpun,0,1.6609709562e+157,3.27373651581e+142,5,5,5
133,nonpun,0,1.81956113076e+154,7.2898295966e+138,5,5,5
134,nonpun,0,1.00486557063e+186,2.6798153757e+176,6,6,6
135,nonpun,0,2.92915393826e+186,1.78807827998e+176,6,6,6
136,nonpun,0,1.21212521119e+178,1.90598720103e+166,6,6,6
137,nonpun,0,1.05520680151e+162,1.66065590819e+147,5,5,5
138,nonpun,0,9.12044888847e+218,1.3365142086e+213,7,7,7
139,nonpun,0,1.04696380399e+193,2.26892312143e+186,6,6,6
140,nonpun,0,1.16748904263e+93,2.63212810416e+85,3,3,3
141,nonpun,0,2.30127474414e+159,1.67991861411e+146,5,5,5
142,nonpun,0,4.19065014158e+68,8.4836660582e+57,2,2,2
143,nonpun,0,1.2645646904e+183,1.00240900891e+181,6,6,6
144,nonpun,0,5.75542859255e+222,6.3031491767e+209,7,7,7
145,nonpun,0,2.11156109042e+127,8.03131485724e+112,4,4,4
146,nonpun,0,1.49256056149e+124,1.58735847388e+115,4,4,4
147,nonpun,0,3.77852359024e+98,3.22469051449e+90,3,3,3
148,nonpun,0,1.13362173404e+122,3.60821105639e+110,4,4,4
149,nonpun,0,5.82876144456e+65,8.31372693719e+56,2,2,2
150,nonpun,0,8.76560257514e+124,3.95392328947e+115,4,4,4
151,nonpun,0,5.28763839777e+62,7.07146307364e+50,2,2,2
152,nonpun,0,9.86057620752e+97,3.98161042558e+84,3,3,3
153,nonpun,0,4.43767446892e+62,2.14414642602e+56,2,2,2
154,nonpun,0,1.39258451018e+188,1.00589300755e+176,6,6,6
155,nonpun,0,3.23536683221e+87,1.32560792598e+82,3,3,3
156,nonpun,0,3.28758766231e+155,6.86770190016e+150,5,5,5
157,nonpun,0,1.34366070364e+66,1.03762048508e+58,2,2,2
158,nonpun,0,8.58013988508e+94,3.46049067852e+84,3,3,3
159,nonpun,0,2.28992858725e+99,1.03445921824e+89,3,3,3
160,nonpun,0,5.37399544162e+92,1.42098178198e+85,3,3,3
161,nonpun,0,3.12524796545e+68,6.7296873927e+61,2,2,2
162,nonpun,0,8.18085220529e+129,6.58370343674e+118,4,4,4
163,nonpun,0,4.27084832773e+94,1.63666377532e+88,3,3,3
164,nonpun,0,1.02794122737e+125,1.64141558469e+116,4,4,4
165,nonpun,0,2.65156756251e+95,8.07922674888e+83,3,3,3
166,nonpun,0,1.59827739267e+93,1.44461392806e+83,3,3,3
167,nonpun,0,5.96095165135e+93,1.93797005549e+88,3,3,3
168,nonpun,0,1.11708312991e+95,8.45487031349e+86,3,3,3
169,nonpun,0,1.4458956044e+127,6.93891263973e+115,4,4,4
170,nonpun,0,2.25640357481e+96,1.82559990325e+82,3,3,3
171,nonpun,0,2.4931222556e+194,2.82990095957e+180,6,6,6
172,nonpun,0,4.08265122759e+132,6.54142444353e+116,4,4,4
173,nonpun,0,6.9751630799e+130,1.14206011624e+116,4,4,4
174,nonpun,0,1.06890590837e+162,6.3831144774e+143,5,5,5
175,nonpun,0,1.0539067183e+190,6.66801140081e+169,6,6,6
176,nonpun,0,2.53603728993e+129,3.29310138735e+119,4,4,4
177,nonpun,0,9.56189696643e+133,3.1628129864e+114,4,4,4
178,nonpun,0,4.59789475765e+61,7.51720477559e+55,2,2,2
179,nonpun,0,6.75944839795e+152,1.63188267629e+138,5,5,5
180,nonpun,0,1.65567255446e+95,1.60418688604e+86,3,3,3
181,nonpun,0,3.01661565421e+182,1.18595126127e+173,6,6,6
182,nonpun,0,5.61912818609e+133,1.7719207929e+119,4,4,4
183,nonpun,0,6.0975629293e+98,2.62155858661e+81,3,3,3
184,nonpun,0,5.22736949327e+129,1.1629201842e+110,4,4,4
185,nonpun,0,2.76292545681e+162,2.51858614104e+146,5,5,5
186,nonpun,0,9.13761736928e+130,8.3133602555e+114,4,4,4
187,nonpun,0,1.00197628981e+103,1.15585979752e+84,3,3,3
188,nonpun,0,3.01952967459e+156,2.78841501871e+141,5,5,5
189,nonpun,0,4.10931079842e+124,1.08926078494e+115,4,4,4
190,nonpun,0,4.58464138028e+135,2.78306641212e+123,4,4,4
191,nonpun,0,8.94784577062e+97,6.01521556411e+83,3,3,3
192,nonpun,0,1.14553987134e+157,1.12133609961e+149,5,5,5
193,nonpun,0,2.33915821075e+98,1.12044365477e+88,3,3,3
194,nonpun,0,8.05208123049e+130,7.10545771966e+117,4,4,4
195,nonpun,0,5.41427046059e+165,2.28067317719e+151,5,5,5
196,nonpun,0,1.00090637777e+99,1.46381112221e+84,3,3,3
197,nonpun,0,7.69210026745e+152,1.89236971413e+143,5,5,5
198,nonpun,0,5.90639555135e+159,5.95584699212e+145,5,5,5
199,nonpun,0,3.28395690838e+99,2.18437775431e+83,3,3,3
200,nonpun,0,7.10136943305e+95,3.5572412245e+84,3,3,3
201,nonpun,0,3.93609278363e+187,1.49962223277e+175,6,6,6
202,nonpun,0,1.78493161397e+131,4.18149406445e+115,4,4,4
203,nonpun,0,1.71108516764e+102,9.3942142837e+84,3,3,3
204,nonpun,0,1.34833990251e+197,5.74705885624e+179,6,6,6
205,nonpun,0,2.70053435315e+190,2.66053465387e+174,6,6,6
206,nonpun,0,7.60628591758e+159,6.74147766254e+148,5,5,5
207,nonpun,0,2.31974570712e+163,4.84983571649e+148,5,5,5
208,nonpun,0,4.04197394418e+128,4.10035898203e+107,4,4,4
209,nonpun,0,7.8367594619e+126,2.71169665974e+112,4,4,4
210,nonpun,0,3.76557042922e+186,2.71743990094e+172,6,6,6
211,nonpun,0,5.12366173542e+66,3.26627647444e+49,2,2,2
212,nonpun,0,1.73748849422e+201,1.80550142994e+182,6,6,6
213,nonpun,0,2.08889429373e+124,8.23941680739e+108,4,4,4
214,nonpun,0,1.30833904696e+103,4.05456989934e+88,3,3,3
215,nonpun,0,3.8518748575e+132,8.00264486841e+118,4,4,4
216,nonpun,0,1.04196868524e+191,3.96554295883e+179,6,6,6
217,nonpun,0,1.65522177669e+98,5.79776355744e+87,3,3,3
218,nonpun,0,1.76982466342e+69,6.29672773241e+52,2,2,2
219,nonpun,0,6.18118557116e+102,3.91713937713e+85,3,3,3
220,nonpun,0,1.15907519708e+100,3.52459226666e+83,3,3,3
221,nonpun,0,6.28692951889e+191,1.0663380322e+174,6,6,6
222,nonpun,0,3.76633052537e+131,2.58641414041e+120,4,4,4
223,nonpun,0,3.4323371396e+163,1.38950243972e+148,5,5,5
224,nonpun,0,5.76205773948e+191,6.86372230412e+173,6,6,6
225,nonpun,0,2.42534903363e+129,3.98127012954e+105,4,4,4
226,nonpun,0,5.84825537116e+163,1.40553282467e+150,5,5,5
227,nonpun,0,1.14096710908e+132,1.55363193693e+119,4,4,4
228,nonpun,0,2.3044654386e+67,9.77840568284e+51,2,2,2
229,nonpun,0,3.36099923703e+97,4.31519009396e+85,3,3,3
230,nonpun,0,1.15050573146e+169,1.34564926775e+153,5,5,5
231,nonpun,0,2.29594299271e+162,1.08555259839e+148,5,5,5
232,nonpun,0,6.29046894794e+221,9.09501141476e+204,7,7,7
233,nonpun,0,2.58125365615e+96,1.6362335335e+81,3,3,3
234,nonpun,0,1.76898011781e+127,6.49584004419e+111,4,4,4
235,nonpun,0,2.49233419541e+162,9.42695465243e+150,5,5,5
